scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
15-Nov-20,Actualizat ieri,250,Iasi,Tatarasi ,Semi_detached,Furnished,3,11,11,96 mp,2016
15-Nov-20,Actualizat în 17.10.2020,48,Iasi,Pacurari ,Semi_detached,Furnished,3,Etaj 1,N/A,59 mp,2020 (finalizata)
15-Nov-20,Actualizat în 13.10.2020,65,Iasi,Canta ,Detached,Unfurnished,2,Etaj 4,N/A,50 mp,N/A
15-Nov-20,Actualizat în 12.11.2020,50.5,Iasi,Cug ,Detached,Unfurnished,2,3,6,52 mp,2020 (finalizata)
15-Nov-20,Actualizat în 16.10.2020,100,Iasi,Nicolina ,N/A,N/A,3,Etaj 2,N/A,80 mp,N/A
15-Nov-20,Actualizat în 05.11.2020,58.925,Iasi,Bucium ,Detached,Unfurnished,2,1,3,61 mp,2019
15-Nov-20,Actualizat ieri,50.5,Iasi,Copou ,Semi_detached,Furnished,2,1,11,44 mp,2020 (finalizata)
15-Nov-20,Actualizat în 07.11.2020,43.5,Iasi,Valea Adânca ,Detached,N/A,2,1,3,61 mp,2020
15-Nov-20,Actualizat în 09.11.2020,60.9,Iasi,Galata ,Detached,Unfurnished,2,1,3,66 mp,2018
15-Nov-20,Actualizat în 03.11.2020,57,Iasi,Tatarasi ,Detached,Unfurnished,2,Parter,N/A,50 mp,1968
15-Nov-20,Actualizat în 02.11.2020,64.5,Iasi,Popas Pacurari ,Detached,Furnished,3,1,6,69 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,44,Iasi,Dacia ,Detached,Unfurnished,1,6,8,42 mp,Între 1941 ºi 1977
15-Nov-20,Actualizat în 07.11.2020,38,Iasi,Valea Adânca ,N/A,N/A,2,1,3,51 mp,2020
15-Nov-20,Actualizat în 09.11.2020,42.471,Iasi,Tatarasi ,Detached,Furnished,2,2,10,38.61 mp,2021 (in constructie)
15-Nov-20,Actualizat în 31.10.2020,82.635,Iasi,Central ,Non_detached,Unfurnished,2,2,6,47.22 mp,2009
15-Nov-20,Actualizat în 05.08.2020,72,Iasi,Central ,Detached,Unfurnished,1,5,5,46 mp,1961
15-Nov-20,Actualizat în 13.11.2020,60,Iasi,Copou ,Semi_detached,Furnished,2,4,4,55 mp,Între 1977 ºi 1990
15-Nov-20,Actualizat în 09.11.2020,55,Iasi,Cug ,Detached,Unfurnished,2,1,3,55.03 mp,2020 (finalizata)
15-Nov-20,Actualizat în 29.10.2020,89.5,Iasi,Copou ,Semi_detached,Unfurnished,2,1,5,52 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,49.5,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,4,55 mp,1968
15-Nov-20,Actualizat în 05.11.2020,99,Iasi,Oancea ,Detached,Unfurnished,4,Parter,8,90 mp,1990
15-Nov-20,Actualizat ieri,66.215,Iasi,Cug ,Semi_detached,Furnished,3,2,3,82 mp,2020 (finalizata)
15-Nov-20,Actualizat în 07.09.2020,98.8,Iasi,Alexandru cel Bun ,Detached,Furnished,2,3,3,76 mp,2018
15-Nov-20,Actualizat în 11.10.2020,65,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,9,10,65 mp,1979
15-Nov-20,Actualizat în 29.10.2020,82.121,Iasi,Nicolina ,Semi_detached,Unfurnished,2,2,11,63 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,38.9,Iasi,Cug ,Semi_detached,Unfurnished,2,1,5,41 mp,2019
15-Nov-20,Actualizat în 12.11.2020,52.2,Iasi,Copou ,Semi_detached,Furnished,2,2,11,46 mp,2021 (in constructie)
15-Nov-20,Actualizat în 03.11.2020,58.5,Iasi,Nicolina ,Detached,Unfurnished,3,4,4,60 mp,1981
15-Nov-20,Actualizat ieri,66.2,Iasi,Cug ,Detached,Unfurnished,2,4,10,49.55 mp,2019
15-Nov-20,Actualizat în 05.11.2020,50.232,Iasi,Tatarasi ,Detached,Unfurnished,1,1,12,46 mp,2018
15-Nov-20,Actualizat în 25.10.2020,43.5,Iasi,Dancu ,Detached,Unfurnished,2,3,3,50 mp,2020
15-Nov-20,Actualizat în 29.10.2020,60,Iasi,Dacia ,Semi_detached,Unfurnished,2,Parter,4,52 mp,1980
15-Nov-20,Actualizat în 05.10.2020,41,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,50 mp,1969
15-Nov-20,Actualizat în 21.09.2020,68,Iasi,Frumoasa ,Detached,Unfurnished,3,8,8,74 mp,2014
15-Nov-20,Actualizat în 23.10.2020,40.5,Iasi,Frumoasa ,Detached,Unfurnished,2,Parter,2,50 mp,2013
15-Nov-20,Actualizat în 19.10.2020,42,Iasi,Pacurari ,Detached,Unfurnished,1,3,8,41 mp,1990
15-Nov-20,Actualizat în 05.11.2020,92.9,Iasi,Centru Civic ,Detached,Unfurnished,3,2,10,70 mp,1979
15-Nov-20,Actualizat în 24.09.2020,64,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,2,6,45 mp,2014
15-Nov-20,Actualizat în 12.11.2020,106.034,Iasi,Galata ,Detached,Unfurnished,3,11,11,107 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,55.001,Iasi,Visani ,Non_detached,Furnished,3,1,1,55 mp,2019
15-Nov-20,Actualizat în 19.10.2020,73.999,Iasi,Dacia ,Detached,Unfurnished,3,1,10,68 mp,1983
15-Nov-20,Actualizat în 11.11.2020,45.5,Iasi,Podu Ros ,Detached,Unfurnished,2,3,4,52 mp,N/A
15-Nov-20,Actualizat în 29.10.2020,49.86,Iasi,Frumoasa ,Detached,Unfurnished,2,2,3,55 mp,2020 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,110,Iasi,Canta ,Detached,Unfurnished,5,4,5,118 mp,1983
15-Nov-20,Actualizat ieri,59,Iasi,Galata ,Detached,Furnished,2,3,3,61 mp,2020 (finalizata)
15-Nov-20,Actualizat în 13.11.2020,45,Iasi,Alexandru cel Bun ,Non_detached,Unfurnished,3,2,4,51 mp,1978
15-Nov-20,Actualizat în 06.11.2020,80,Iasi,Pacurari ,Detached,Unfurnished,3,Etaj 3,N/A,83 mp,1990
15-Nov-20,Actualizat în 05.11.2020,42,Iasi,Pacurari ,N/A,Unfurnished,2,2,3,42 mp,2020 (finalizata)
15-Nov-20,Actualizat în 06.11.2020,35,Iasi,Valea Adânca ,Detached,Unfurnished,1,1,3,34 mp,2018
15-Nov-20,Actualizat ieri,42.5,Iasi,Popas Pacurari ,Detached,Unfurnished,1,Parter,6,42.5 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,85,Iasi,Podu Ros ,Detached,Unfurnished,3,6,10,72 mp,N/A
15-Nov-20,Actualizat în 05.11.2020,89,Iasi,Tatarasi ,N/A,Unfurnished,2,1,13,54 mp,2016
15-Nov-20,Actualizat în 19.10.2020,55,Iasi,Alexandru cel Bun ,Semi_detached,Unfurnished,3,1,4,54 mp,1976
15-Nov-20,Actualizat în 13.11.2020,64,Iasi,Nicolina ,Detached,Unfurnished,3,1,3,63 mp,2020 (finalizata)
15-Nov-20,Actualizat în 06.10.2020,52,Iasi,Nicolina ,Detached,Unfurnished,2,1,10,65 mp,2019
15-Nov-20,Actualizat în 03.11.2020,64,Iasi,Mircea cel Batrân ,Detached,Unfurnished,3,6,10,72 mp,1976
15-Nov-20,Actualizat în 11.10.2020,65,Iasi,Mircea cel Batrân ,Detached,Unfurnished,4,10,10,92 mp,1978
15-Nov-20,Actualizat în 09.11.2020,79.65,Iasi,Copou ,Detached,Furnished,3,2,10,88.15 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,52.5,Iasi,Pacurari ,Detached,Unfurnished,3,7,10,48 mp,1978
15-Nov-20,Actualizat în 09.11.2020,79.572,Iasi,Copou ,Detached,Furnished,2,2,11,69.8 mp,2021 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,88,Iasi,Podul de Fier ,Detached,Unfurnished,3,4,4,75 mp,1980
15-Nov-20,Actualizat ieri,75,Iasi,Târgu Cucu ,Semi_detached,Unfurnished,2,7,9,50 mp,Între 1941 ºi 1977
15-Nov-20,Actualizat în 01.09.2020,72.9,Iasi,Gara ,Detached,Unfurnished,2,Parter,4,50 mp,1985
15-Nov-20,Actualizat în 09.11.2020,46.46,Iasi,Tatarasi ,Detached,Unfurnished,1,2,4,40.4 mp,2020 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,57.2,Iasi,Nicolina ,Detached,Unfurnished,2,1,6,52 mp,2019
15-Nov-20,Actualizat în 17.10.2020,73,Iasi,Pacurari ,Detached,Furnished,3,1,3,73 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.11.2020,52,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,9,43 mp,2010
15-Nov-20,Actualizat în 13.11.2020,87,Iasi,Central ,Detached,Unfurnished,3,5,6,63 mp,1961
15-Nov-20,Actualizat în 29.10.2020,78.4,Iasi,Copou ,Semi_detached,Unfurnished,2,2,5,41 mp,2020 (in constructie)
15-Nov-20,Actualizat în 15.09.2020,147,Iasi,Pacurari ,Detached,Unfurnished,2,1,3,56.5 mp,2020 (finalizata)
15-Nov-20,Actualizat în 14.09.2020,55,Iasi,Pacurari ,Detached,Unfurnished,2,4,4,50 mp,1981
15-Nov-20,Actualizat în 28.10.2020,64,Iasi,Pacurari ,Semi_detached,Unfurnished,2,3,4,42 mp,1975
15-Nov-20,Actualizat în 12.11.2020,50.5,Iasi,Copou ,N/A,Unfurnished,2,7,11,43.9 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.11.2020,46,Iasi,Alexandru cel Bun ,N/A,N/A,2,Etaj 4,N/A,N/A,1975
15-Nov-20,Actualizat în 05.11.2020,42.471,Iasi,Tatarasi ,N/A,Furnished,2,2,10,38 mp,2020 (in constructie)
15-Nov-20,Actualizat în 09.07.2020,58.5,Iasi,Baza 3 ,Semi_detached,Unfurnished,2,4,6,49 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,69,Iasi,Nicolina ,Detached,Furnished,2,3,4,50 mp,1980
15-Nov-20,Actualizat în 29.10.2020,92.68,Iasi,Copou ,Semi_detached,Unfurnished,2,1,5,54 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,34,Iasi,Tatarasi ,Detached,Unfurnished,1,3,3,30 mp,Între 1977 ºi 1990
15-Nov-20,Actualizat în 07.09.2020,41.8,Iasi,Pacurari ,Semi_detached,Unfurnished,2,1,4,41 mp,2020 (in constructie)
15-Nov-20,Actualizat în 06.10.2020,39,Iasi,Nicolina ,Detached,Furnished,2,1,10,38 mp,N/A
15-Nov-20,Actualizat în 29.10.2020,109,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,4,5,108 mp,2007
15-Nov-20,Actualizat în 05.11.2020,53,Iasi,Tudor Vladimirescu ,N/A,Unfurnished,2,12,13,39 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,50.5,Iasi,Pacurari ,Semi_detached,Furnished,2,3,3,53 mp,2019
15-Nov-20,Actualizat în 11.11.2020,35,Iasi,Nicolina ,Detached,Unfurnished,1,Parter,3,37 mp,2019
15-Nov-20,Actualizat ieri,78,Iasi,Pacurari ,Semi_detached,Furnished,3,Parter,4,67.7 mp,2021 (in constructie)
15-Nov-20,Actualizat în 03.11.2020,64,Iasi,Podu Ros ,Detached,Unfurnished,2,4,4,50 mp,1990
15-Nov-20,Actualizat în 13.11.2020,55,Iasi,Galata ,Semi_detached,Unfurnished,2,Parter,3,58 mp,2020 (finalizata)
15-Nov-20,Actualizat în 29.10.2020,56.2,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,55 mp,2020 (in constructie)
15-Nov-20,Actualizat în 11.10.2020,76,Iasi,Dacia ,Detached,Unfurnished,3,2,4,68 mp,1983
15-Nov-20,Actualizat în 13.11.2020,117.826,Iasi,Podu Ros ,Detached,Unfurnished,1,9,10,49.35 mp,2020 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,31.9,Iasi,Popas Pacurari ,Detached,Unfurnished,1,Parter,2,35 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.11.2020,57,Iasi,Podul de Fier ,Detached,Unfurnished,2,3,4,35 mp,1981
15-Nov-20,Actualizat în 05.11.2020,130,Iasi,Central ,Detached,Unfurnished,3,6,8,77 mp,1979
15-Nov-20,Actualizat în 04.11.2020,36.8,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,2,2,4,47 mp,2020 (finalizata)
15-Nov-20,Actualizat în 13.11.2020,68,Iasi,Valea Adânca ,Detached,Unfurnished,3,1,2,129 mp,2018
15-Nov-20,Actualizat în 19.10.2020,71,Iasi,Dacia ,Semi_detached,Unfurnished,3,2,10,72 mp,1979
15-Nov-20,Actualizat ieri,44,Iasi,Bucium ,Non_detached,Furnished,1,1,2,46.25 mp,2020 (in constructie)
15-Nov-20,Actualizat în 29.10.2020,59.95,Iasi,Pacurari ,Detached,Unfurnished,2,2,9,52 mp,2020 (in constructie)
15-Nov-20,Actualizat în 11.11.2020,108,Iasi,Copou ,Semi_detached,Furnished,2,1,5,54 mp,2020
15-Nov-20,Actualizat ieri,65,Iasi,Podu Ros ,Detached,Unfurnished,3,1,3,72 mp,2015
15-Nov-20,Actualizat în 09.11.2020,83.545,Iasi,Podu Ros ,Detached,Furnished,3,3,13,77 mp,2021 (in constructie)
15-Nov-20,Actualizat în 10.11.2020,40.5,Iasi,Tatarasi ,Semi_detached,Unfurnished,3,Etaj 4,N/A,42 mp,N/A
15-Nov-20,Actualizat în 28.08.2020,58,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,Etaj 4,N/A,67 mp,1977
15-Nov-20,Actualizat în 18.06.2020,50.9,Iasi,Bucium ,Detached,Furnished,2,1,3,60 mp,N/A
15-Nov-20,Actualizat ieri,59.595,Iasi,Semicentral ,Detached,Furnished,2,1,15,60.5 mp,2020
15-Nov-20,Actualizat în 06.08.2020,74,Iasi,Copou ,N/A,Furnished,2,1,2,41.5 mp,N/A
15-Nov-20,Actualizat în 05.11.2020,34.6,Iasi,Valea Adânca ,Detached,Unfurnished,1,1,3,43.5 mp,2019
15-Nov-20,Actualizat ieri,83,Iasi,Gara ,Detached,Unfurnished,3,4,8,72 mp,1984
15-Nov-20,Actualizat în 05.11.2020,41.772,Iasi,Semicentral ,Detached,Furnished,1,1,11,39 mp,2020 (in constructie)
15-Nov-20,Actualizat în 03.11.2020,46,Iasi,Nicolina ,Semi_detached,Unfurnished,2,Parter,2,60 mp,Dupã 2010
15-Nov-20,Actualizat în 05.11.2020,78.9,Iasi,Pacurari ,Detached,Unfurnished,3,1,4,66 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,57.2,Iasi,Podul de Fier ,Detached,Unfurnished,1,1,5,44 mp,2018
15-Nov-20,Actualizat în 13.11.2020,101,Iasi,Cug ,Detached,Unfurnished,4,5,8,94 mp,1989
15-Nov-20,Actualizat în 30.10.2020,78.5,Iasi,Central ,Detached,Unfurnished,3,1,1,64 mp,1965
15-Nov-20,Actualizat ieri,48,Iasi,Copou ,Semi_detached,Unfurnished,2,1,10,45.41 mp,2021 (in constructie)
15-Nov-20,Actualizat în 29.10.2020,44.9,Iasi,Nicolina ,Detached,Unfurnished,1,4,8,40 mp,1990
15-Nov-20,Actualizat în 12.10.2020,54,Iasi,Moara de foc ,Detached,Unfurnished,2,10,10,57 mp,1982
15-Nov-20,Actualizat în 05.11.2020,99.9,Iasi,Podul de Fier ,Detached,Unfurnished,3,2,4,68 mp,1980
15-Nov-20,Actualizat în 07.09.2020,45.9,Iasi,Pacurari ,Detached,Unfurnished,1,5,8,30 mp,1989
15-Nov-20,Actualizat în 29.10.2020,31.75,Iasi,Popas Pacurari ,Detached,Unfurnished,1,Parter,2,37 mp,2019
15-Nov-20,Actualizat în 29.10.2020,51.055,Iasi,Bucium ,Semi_detached,Unfurnished,2,1,2,53 mp,2020 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,38.5,Iasi,Lunca Cetatuii ,Detached,Unfurnished,2,1,2,47 mp,2020 (finalizata)
15-Nov-20,Actualizat în 30.06.2020,79.5,Iasi,Metalurgie ,Detached,Unfurnished,4,4,4,79 mp,1981
15-Nov-20,Actualizat în 29.10.2020,63.5,Iasi,Nicolina ,Detached,Unfurnished,2,1,4,66 mp,1985
15-Nov-20,Actualizat în 05.11.2020,82,Iasi,Nicolina ,Detached,Unfurnished,3,Parter,4,86 mp,1984
15-Nov-20,Actualizat în 13.11.2020,118.523,Iasi,Copou ,Detached,Furnished,3,5,5,81.46 mp,2018
15-Nov-20,Actualizat în 29.10.2020,53,Iasi,Frumoasa ,Detached,Unfurnished,2,2,3,50 mp,2020 (in constructie)
15-Nov-20,Actualizat în 29.10.2020,63.7,Iasi,Copou ,Detached,Unfurnished,2,3,11,61 mp,2020 (in constructie)
15-Nov-20,Actualizat în 07.10.2020,68.5,Iasi,Pacurari ,Detached,Unfurnished,2,2,4,60 mp,1984
15-Nov-20,Actualizat în 28.08.2020,85,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,Parter,N/A,60 mp,1977
15-Nov-20,Actualizat în 13.11.2020,31.5,Iasi,Metalurgie ,Detached,Unfurnished,1,Parter,3,28 mp,1982
15-Nov-20,Actualizat ieri,68.475,Iasi,Centru Civic ,Non_detached,Furnished,1,3,10,41.5 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.10.2020,72,Iasi,Moara de Vânt ,Detached,Unfurnished,2,Etaj 1,N/A,61 mp,2019
15-Nov-20,Actualizat în 11.11.2020,72,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,Etaj 5,N/A,48 mp,2020
15-Nov-20,Actualizat în 05.11.2020,88,Iasi,Nicolina ,Detached,Unfurnished,4,4,5,106 mp,1984
15-Nov-20,Actualizat în 03.11.2020,N/A,Iasi,Frumoasa ,Detached,N/A,2,Etaj 1,N/A,50 mp,2021 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,60,Iasi,Canta ,Semi_detached,Unfurnished,3,4,4,70 mp,1988
15-Nov-20,Actualizat în 09.10.2020,52.5,Iasi,Pacurari ,Detached,Unfurnished,3,Parter,1,80 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,54.5,Iasi,Nicolina ,Detached,Unfurnished,2,1,3,55 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,74.2,Iasi,Copou ,Detached,Furnished,2,6,11,66 mp,2020 (finalizata)
15-Nov-20,Actualizat în 11.11.2020,71.775,Iasi,Pacurari ,Detached,Furnished,3,2,4,80 mp,2021 (in constructie)
15-Nov-20,Actualizat în 05.11.2020,24,Iasi,Alexandru cel Bun ,Semi_detached,Unfurnished,1,4,4,24 mp,1977
15-Nov-20,Actualizat ieri,51,Iasi,Galata ,Detached,Furnished,2,1,3,47 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,89,Iasi,Tatarasi ,N/A,Unfurnished,2,1,13,54 mp,2016
15-Nov-20,Actualizat în 12.10.2020,53,Iasi,Pacurari ,Detached,Furnished,2,Parter,5,48 mp,2018
15-Nov-20,Actualizat în 06.11.2020,89.465,Iasi,Gara ,Detached,Unfurnished,3,4,8,61.7 mp,2021 (in constructie)
15-Nov-20,Actualizat în 12.02.2020,75,Iasi,Central ,Detached,N/A,2,5,10,50 mp,1960
15-Nov-20,Actualizat în 02.11.2020,61.2,Iasi,Pacurari ,Detached,Unfurnished,2,7,10,51 mp,2020 (finalizata)
15-Nov-20,Actualizat în 11.11.2020,59,Iasi,Popas Pacurari ,Detached,Unfurnished,3,Parter,2,55 mp,2020 (finalizata)
15-Nov-20,Actualizat în 04.08.2020,95.1,Iasi,Podul de Piatra ,Semi_detached,Unfurnished,3,4,10,63.4 mp,2022 (proiect)
15-Nov-20,Actualizat în 05.11.2020,64,Iasi,Tatarasi ,N/A,Unfurnished,2,4,5,54 mp,2011
15-Nov-20,Actualizat în 13.11.2020,90,Iasi,Pacurari ,Detached,Furnished,3,6,7,75 mp,1986
15-Nov-20,Actualizat în 05.11.2020,57.75,Iasi,Central ,Detached,Unfurnished,1,1,10,35 mp,2020 (finalizata)
15-Nov-20,Actualizat în 06.11.2020,69.35,Iasi,Pacurari ,Detached,Unfurnished,3,Parter,3,73 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,85,Iasi,Gara ,Detached,Unfurnished,2,3,7,54 mp,1985
15-Nov-20,Actualizat în 13.11.2020,45.2,Iasi,Nicolina ,Detached,Unfurnished,2,1,4,53 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,86,Iasi,Centru Civic ,Detached,Unfurnished,2,8,8,57 mp,Între 1977 ºi 1990
15-Nov-20,Actualizat în 13.11.2020,34.9,Iasi,Tatarasi ,Detached,Unfurnished,1,1,3,28 mp,1979
15-Nov-20,Actualizat în 05.11.2020,94.8,Iasi,Copou ,N/A,Unfurnished,2,3,12,79 mp,2020 (in constructie)
15-Nov-20,Actualizat în 09.11.2020,70,Iasi,Þigarete ,Detached,Unfurnished,2,Etaj 10,N/A,62 mp,1990
15-Nov-20,Actualizat în 11.11.2020,69.9,Iasi,Galata ,Detached,Unfurnished,4,4,4,84 mp,1984
15-Nov-20,Actualizat în 05.11.2020,78.936,Iasi,Tatarasi ,Detached,Unfurnished,3,1,12,69 mp,2019
15-Nov-20,Actualizat în 05.11.2020,30.922,Iasi,Bucium ,Detached,Unfurnished,1,1,2,30.6 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.11.2020,63,Iasi,Galata ,Detached,Unfurnished,3,1,1,70 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.11.2020,51,Iasi,Bucium ,N/A,Unfurnished,2,1,2,54 mp,2020 (finalizata)
15-Nov-20,Actualizat în 02.11.2020,57.5,Iasi,Centru Civic ,Detached,Furnished,1,1,10,38 mp,2021 (in constructie)
15-Nov-20,Actualizat ieri,72.5,Iasi,Moara de Vânt ,Detached,Unfurnished,2,1,4,54 mp,2016
15-Nov-20,Actualizat în 22.10.2020,43.9,Iasi,Podu Ros ,Semi_detached,Unfurnished,2,4,4,52 mp,1970
15-Nov-20,Actualizat în 05.11.2020,84,Iasi,Copou ,Detached,Unfurnished,3,1,6,84 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,45.36,Iasi,Bucium ,Detached,Furnished,1,4,6,37 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,190,Iasi,Palat ,Detached,Furnished,4,12,12,134.75 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,67.925,Iasi,Bucium ,Detached,Unfurnished,3,1,2,65 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,135,Iasi,Moara de foc ,Detached,Unfurnished,4,Parter,4,83 mp,1983
15-Nov-20,Actualizat ieri,47.7,Iasi,Galata ,Detached,Furnished,2,1,3,47 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,67.8,Iasi,Copou ,Detached,Unfurnished,2,7,11,62.55 mp,2020 (finalizata)
15-Nov-20,Actualizat în 11.11.2020,56,Iasi,Est ,Semi_detached,Unfurnished,3,1,4,64 mp,2020
15-Nov-20,Actualizat în 05.11.2020,59.9,Iasi,Zimbru ,Semi_detached,Unfurnished,2,Parter,4,46 mp,1978
15-Nov-20,Actualizat în 19.10.2020,59,Iasi,Dacia ,Detached,Unfurnished,2,3,10,54 mp,1977
15-Nov-20,Actualizat în 12.10.2020,53,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,3,3,52 mp,1970
15-Nov-20,Actualizat în 04.11.2020,59.9,Iasi,Nicolina ,Detached,Unfurnished,2,1,4,54 mp,1985
15-Nov-20,Actualizat în 05.11.2020,120.5,Iasi,Copou ,N/A,Unfurnished,3,2,4,73 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,65.5,Iasi,Copou ,Detached,Furnished,2,10,11,62 mp,2020 (finalizata)
15-Nov-20,Actualizat în 12.10.2020,37.9,Iasi,Tatarasi ,Detached,Unfurnished,2,7,10,40 mp,1972
15-Nov-20,Actualizat în 29.10.2020,56.022,Iasi,Cug ,Semi_detached,Unfurnished,2,2,10,51 mp,2019
15-Nov-20,Actualizat în 12.11.2020,67.7,Iasi,Copou ,Detached,Unfurnished,1,1,4,41 mp,2019
15-Nov-20,Actualizat în 09.10.2020,89.9,Iasi,Târgu Cucu ,Detached,Unfurnished,3,4,4,70 mp,1984
15-Nov-20,Actualizat în 28.10.2020,72,Iasi,Central ,Detached,Unfurnished,2,2,3,59.69 mp,2013
15-Nov-20,Actualizat în 05.11.2020,94.9,Iasi,Pacurari ,Detached,Furnished,3,3,10,80 mp,2020 (finalizata)
15-Nov-20,Actualizat în 09.11.2020,94.9,Iasi,Tatarasi ,Detached,Furnished,3,2,10,77.55 mp,2020 (finalizata)
15-Nov-20,Actualizat ieri,84,Iasi,Arcu ,Detached,Unfurnished,2,Parter,4,57 mp,N/A
15-Nov-20,Actualizat în 19.10.2020,69,Iasi,Galata ,Detached,Unfurnished,4,4,4,80 mp,1980
15-Nov-20,Actualizat în 05.11.2020,102.8,Iasi,Copou ,Detached,Furnished,3,4,10,84 mp,2020 (finalizata)
15-Nov-20,Actualizat în 10.11.2020,34,Iasi,Pacurari ,N/A,Unfurnished,2,2,3,45 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,51.2,Iasi,Copou ,N/A,Unfurnished,1,Parter,6,34 mp,2018
15-Nov-20,Actualizat în 13.11.2020,69.5,Iasi,Nicolina ,Detached,Unfurnished,2,3,4,56 mp,1980
15-Nov-20,Actualizat în 12.11.2020,49.755,Iasi,Centru Civic ,Semi_detached,Furnished,1,5,10,32 mp,2021 (in constructie)
15-Nov-20,Actualizat în 20.10.2020,75,Iasi,Tatarasi ,Detached,Unfurnished,3,2,4,64 mp,1980
15-Nov-20,Actualizat în 19.10.2020,88.66,Iasi,Moara de Vânt ,Detached,Unfurnished,2,2,4,68.2 mp,2019
15-Nov-20,Actualizat în 05.11.2020,45.2,Iasi,Pacurari ,N/A,Unfurnished,2,1,5,43 mp,2020 (in constructie)
15-Nov-20,Actualizat în 03.11.2020,95,Iasi,Centru Civic ,Semi_detached,Unfurnished,3,3,5,72 mp,2019
15-Nov-20,Actualizat în 06.10.2020,68.9,Iasi,Copou ,Detached,Furnished,2,1,10,62.55 mp,2020 (in constructie)
15-Nov-20,Actualizat ieri,34,Iasi,Baza 3 ,Semi_detached,Unfurnished,1,1,4,28 mp,N/A
15-Nov-20,Actualizat în 09.11.2020,40,Iasi,Nicolina ,N/A,N/A,1,Etaj 1,N/A,32 mp,1980
15-Nov-20,Actualizat în 12.11.2020,107.3,Iasi,Copou ,Detached,Unfurnished,2,2,4,65 mp,2019
15-Nov-20,Actualizat în 13.11.2020,95.9,Iasi,Copou ,Detached,Furnished,2,3,5,55 mp,Între 2000 ºi 2010
15-Nov-20,Actualizat în 05.11.2020,47.9,Iasi,Cug ,Detached,Unfurnished,1,6,6,42 mp,1988
15-Nov-20,Actualizat ieri,52.5,Iasi,Podu Ros ,Detached,Unfurnished,3,4,4,56 mp,N/A
15-Nov-20,Actualizat în 09.09.2020,79.629,Iasi,Copou ,Detached,Unfurnished,2,1,11,69.85 mp,2020 (in constructie)
15-Nov-20,Actualizat în 13.11.2020,66.9,Iasi,Nicolina ,Semi_detached,Unfurnished,2,6,9,53 mp,2020 (finalizata)
15-Nov-20,Actualizat în 05.11.2020,25.5,Iasi,Popas Pacurari ,Detached,Unfurnished,1,3,3,30 mp,2020 (finalizata)
15-Nov-20,Actualizat în 03.11.2020,78,Iasi,Podul de Fier ,Detached,Unfurnished,2,Parter,6,63 mp,2017
